,Tenure,MonthlyCharges,TotalCharges,Churn,Gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5910,6,60.9,414.1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
5911,7,34.2,256.6,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5912,47,85.2,3969.35,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
5913,26,87.15,2274.1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
5914,25,54.3,1296.8,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5915,69,19.1,1268.85,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
5916,72,112.75,8192.6,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0
5917,4,19.95,59.25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5918,59,19.5,1147.85,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5919,67,65.55,4361.55,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
5920,26,78.8,2006.1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
5921,27,78.2,2078.95,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
5922,72,105.25,7609.75,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
5923,6,89.25,487.05,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
5924,62,20.65,1218.45,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5925,20,68.7,1416.2,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0
5926,6,78.65,483.3,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
5927,51,24.75,1234.6,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5928,61,19.75,1311.6,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5929,62,89.1,5618.3,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
5930,72,84.7,6185.15,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0
5931,13,98.0,1237.85,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0
5932,5,94.45,498.1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
5933,3,105.0,294.45,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
5934,26,93.85,2381.55,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0
5935,13,59.9,788.35,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
5936,38,19.95,756.4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
5937,8,84.0,613.4,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
5938,34,108.9,3625.2,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0
5939,18,33.6,550.35,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5940,56,85.85,4793.8,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
5941,36,34.85,1267.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5942,9,48.75,442.2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
5943,1,84.85,84.85,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5944,12,56.65,654.85,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5945,57,95.3,5567.45,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0
5946,42,73.9,3160.55,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0
5947,33,24.5,740.3,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
5948,70,84.6,5706.2,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
5949,68,44.95,3085.35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5950,1,24.7,24.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5951,37,100.3,3541.4,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0
5952,4,25.45,84.2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5953,1,50.7,50.7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5954,20,55.0,1165.55,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0
5955,72,68.4,4855.35,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
5956,31,89.9,2806.9,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5957,18,78.55,1422.65,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5958,11,55.05,608.15,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5959,33,19.8,641.35,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5960,62,84.45,4959.15,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5961,1,35.9,35.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5962,16,80.75,1321.3,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5963,22,78.65,1663.75,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1
5964,49,61.75,3024.15,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5965,36,63.7,2188.5,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0
5966,42,99.45,4138.05,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0
5967,4,25.2,102.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5968,12,74.05,872.65,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
5969,31,87.6,2724.25,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
5970,5,89.15,413.25,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
5971,66,20.0,1374.2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5972,15,55.0,757.1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5973,64,104.4,6692.65,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0
5974,10,20.05,218.5,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
5975,7,89.75,608.8,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0
5976,29,34.3,1004.75,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5977,57,20.65,1125.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5978,46,84.25,3847.6,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
5979,53,19.65,978.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5980,17,79.85,1387.35,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0
5981,38,20.2,746.05,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
5982,15,19.8,304.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5983,22,50.35,1098.85,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
5984,14,85.15,1139.2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
5985,57,74.6,4368.95,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
5986,11,79.15,827.7,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
5987,1,20.35,20.35,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5988,12,21.05,262.05,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5989,3,94.6,279.55,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
5990,36,94.7,3512.5,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0
5991,16,94.25,1483.25,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0
5992,65,72.45,4653.85,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0
5993,2,74.95,151.75,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5994,42,105.2,4400.75,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0
5995,72,111.95,8033.1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0
5996,62,19.85,1253.65,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5997,6,89.75,552.65,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5998,48,20.05,1036.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
5999,35,108.95,4025.5,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0
6000,52,19.65,928.4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6001,1,24.9,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6002,6,82.85,460.25,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6003,71,93.2,6506.15,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0
6004,67,84.8,5598.3,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
6005,60,71.75,4374.55,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
6006,23,30.35,678.75,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6007,39,54.85,2191.7,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
6008,15,19.5,239.75,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6009,53,103.85,5485.5,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
6010,24,24.2,609.05,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
6011,37,19.35,683.75,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6012,5,83.6,404.2,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
6013,50,100.65,5189.75,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0
6014,54,94.1,5060.9,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0
6015,3,74.55,233.65,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
6016,68,108.45,7176.55,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0
6017,5,56.15,291.45,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
6018,33,20.35,689.75,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
6019,41,80.55,3263.9,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0
6020,34,61.25,1993.2,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
6021,13,20.45,254.5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6022,20,18.9,347.65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
6023,51,19.6,967.9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6024,3,91.5,242.95,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0
6025,41,45.2,1841.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6026,13,19.45,232.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6027,35,25.45,809.25,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6028,12,80.85,866.45,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6029,4,94.9,360.55,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1
6030,43,49.05,2076.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
6031,12,29.3,355.9,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6032,68,105.3,7299.65,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
6033,25,88.95,2291.2,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
6034,7,20.25,129.15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6035,66,110.85,7491.75,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0
6036,53,110.5,5835.5,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0
6037,63,109.4,7031.45,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0
6038,70,114.2,7723.9,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0
6039,27,36.5,1032.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6040,1,70.75,70.75,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6041,5,19.95,109.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6042,37,19.6,727.8,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6043,3,40.15,130.75,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
6044,12,76.6,893.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6045,38,19.6,763.1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6046,9,85.3,781.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
6047,13,65.85,902.25,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
6048,29,94.45,2653.65,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
6049,47,20.05,1016.7,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6050,61,99.4,5943.65,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
6051,16,20.0,275.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6052,41,78.45,3126.45,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0
6053,43,25.1,1070.15,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0
6054,36,97.35,3457.9,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
6055,6,55.0,340.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6056,58,71.1,4299.2,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0
6057,19,61.55,1093.2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
6058,11,45.9,521.9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6059,39,40.3,1630.4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
6060,8,87.1,713.6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
6061,26,49.5,1265.65,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6062,53,73.8,4003.85,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
6063,70,19.2,1401.4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
6064,1,45.3,45.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
6065,59,25.0,1510.5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
6066,2,94.95,178.1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
6067,7,35.3,264.8,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6068,12,44.55,480.6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6069,59,76.75,4541.9,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
6070,61,81.0,4976.15,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
6071,72,105.55,7542.25,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0
6072,13,18.8,251.25,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6073,64,24.9,1595.5,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6074,1,23.45,23.45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6075,10,64.9,685.55,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
6076,65,61.35,3874.1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
6077,62,113.95,6891.4,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1
6078,55,90.15,4916.95,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0
6079,25,54.1,1373.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6080,1,29.7,29.7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6081,1,49.8,49.8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6082,59,101.1,6039.9,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
6083,64,24.4,1548.65,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
6084,36,95.0,3440.25,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
6085,3,50.65,151.3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6086,61,69.9,4226.7,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1
6087,26,39.95,1023.75,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
6088,1,55.4,55.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6089,1,90.6,90.6,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
6090,68,103.25,7074.4,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0
6091,2,86.85,156.35,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
6092,72,94.25,6849.75,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0
6093,71,47.05,3263.6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0
6094,57,20.55,1252.85,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6095,4,19.65,67.55,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6096,1,70.2,70.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6097,72,81.0,5750.0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0
6098,21,75.9,1549.75,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0
6099,71,24.7,1810.55,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6100,29,99.05,2952.85,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0
6101,69,110.25,7467.55,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0
6102,64,85.0,5484.4,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
6103,16,19.75,294.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6104,4,23.9,97.5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6105,52,111.25,5916.45,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0
6106,2,55.1,113.35,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
6107,1,19.95,19.95,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6108,18,25.15,476.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6109,2,54.15,101.65,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6110,19,59.8,1130.85,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
6111,40,83.85,3532.25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6112,66,104.9,6891.45,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0
6113,21,75.3,1570.7,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6114,8,66.65,520.95,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
6115,72,109.5,7854.9,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0
6116,48,73.85,3581.4,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0
6117,69,19.3,1447.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
6118,72,118.2,8547.15,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
6119,14,51.45,727.85,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6120,6,59.45,357.6,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6121,8,19.5,159.35,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6122,17,19.55,280.85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6123,65,93.55,6069.25,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
6124,57,59.3,3274.35,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
6125,13,102.25,1359.0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0
6126,19,95.9,1777.9,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0
6127,56,109.8,6109.65,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
6128,14,78.1,1122.4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
6129,52,39.9,2020.9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
6130,58,64.9,3795.45,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0
6131,47,95.05,4504.55,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
6132,67,53.4,3579.15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
6133,2,24.9,49.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6134,6,44.7,276.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6135,71,114.0,8175.9,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0
6136,46,20.25,890.35,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6137,5,53.85,259.8,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6138,67,83.85,5588.8,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6139,3,20.2,50.6,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6140,3,19.95,58.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6141,52,104.2,5568.35,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0
6142,42,50.25,2203.65,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6143,50,20.35,938.95,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6144,23,90.0,2024.1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
6145,67,54.2,3623.95,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0
6146,25,99.5,2369.05,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0
6147,39,99.1,3877.95,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1
6148,69,66.9,4577.9,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1
6149,1,25.85,25.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6150,32,91.05,2871.5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
6151,9,71.0,672.55,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6152,16,93.2,1573.7,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
6153,60,20.95,1270.55,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
6154,72,109.2,7711.45,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
6155,5,19.35,126.05,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6156,26,85.8,2193.65,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
